월,요일,시간대,역명,mean,std
4월,수요일,07-08시,갈마,41.43,22.7075
4월,수요일,07-08시,갑천,16.18,7.3666
4월,수요일,07-08시,구암,42.3,8.6255
4월,수요일,07-08시,노은,60.68,15.0959
4월,수요일,07-08시,대동,75.93,18.7454
4월,수요일,07-08시,대전,129.17,37.8384
4월,수요일,07-08시,반석,151.06,61.006
4월,수요일,07-08시,서대전네거리,84.71,33.2437
4월,수요일,07-08시,시청,87.57,34.1427
4월,수요일,07-08시,신흥,51.33,42.8343
4월,수요일,07-08시,오룡,62.56,24.9381
4월,수요일,07-08시,용문,86.73,39.1883
4월,수요일,07-08시,월드컵경기장,46.2,11.9432
4월,수요일,07-08시,월평,43.33,18.8355
4월,수요일,07-08시,유성온천,116.43,43.1359
4월,수요일,07-08시,정부청사,89.67,44.2389
4월,수요일,07-08시,중구청,39.3,7.5153
4월,수요일,07-08시,중앙로,36.56,2.195
4월,수요일,07-08시,지족,35.23,5.1998
4월,수요일,07-08시,탄방,61.67,5.8188
4월,수요일,07-08시,판암,73.35,43.7332
4월,수요일,07-08시,현충원,30.4,3.6854
4월,수요일,08-09시,갈마,72.92,41.4672
4월,수요일,08-09시,갑천,34.68,14.121
4월,수요일,08-09시,구암,73.59,20.1369
4월,수요일,08-09시,노은,96.99,21.6759
4월,수요일,08-09시,대동,123.45,22.253
4월,수요일,08-09시,대전,174.77,39.9768
4월,수요일,08-09시,반석,204.22,77.2775
4월,수요일,08-09시,서대전네거리,168.4,26.093
4월,수요일,08-09시,시청,246.49,165.5351
4월,수요일,08-09시,신흥,66.97,51.3432
4월,수요일,08-09시,오룡,158.5,26.411
4월,수요일,08-09시,용문,189.01,64.0211
4월,수요일,08-09시,월드컵경기장,78.88,27.0631
4월,수요일,08-09시,월평,90.79,21.8612
4월,수요일,08-09시,유성온천,239.34,50.9822
4월,수요일,08-09시,정부청사,308.21,238.3839
4월,수요일,08-09시,중구청,89.3,28.105
4월,수요일,08-09시,중앙로,108.39,47.3476
4월,수요일,08-09시,지족,89.03,38.9738
4월,수요일,08-09시,탄방,173.6,76.1727
4월,수요일,08-09시,판암,109.24,47.1746
4월,수요일,08-09시,현충원,61.73,4.0169
4월,수요일,09-10시,갈마,34.94,14.7456
4월,수요일,09-10시,갑천,11.63,2.9545
4월,수요일,09-10시,구암,38.44,8.894
4월,수요일,09-10시,노은,52.41,2.9546
4월,수요일,09-10시,대동,59.49,6.5
4월,수요일,09-10시,대전,135.66,15.2987
4월,수요일,09-10시,반석,91.71,40.3941
4월,수요일,09-10시,서대전네거리,71.66,6.2759
4월,수요일,09-10시,시청,101.89,44.8577
4월,수요일,09-10시,신흥,28.99,20.4029
4월,수요일,09-10시,오룡,59.11,5.8885
4월,수요일,09-10시,용문,93.34,6.9631
4월,수요일,09-10시,월드컵경기장,34.98,7.5689
4월,수요일,09-10시,월평,47.55,4.0286
4월,수요일,09-10시,유성온천,120.35,16.6515
4월,수요일,09-10시,정부청사,101.09,49.9576
4월,수요일,09-10시,중구청,36.7,13.6825
4월,수요일,09-10시,중앙로,51.64,23.1908
4월,수요일,09-10시,지족,29.74,2.5622
4월,수요일,09-10시,탄방,65.47,17.4385
4월,수요일,09-10시,판암,50.16,24.1278
4월,수요일,09-10시,현충원,44.97,25.179
4월,수요일,10-11시,갈마,28.64,8.5753
4월,수요일,10-11시,갑천,9.07,1.7777
4월,수요일,10-11시,구암,35.88,13.7788
4월,수요일,10-11시,노은,38.77,5.1281
4월,수요일,10-11시,대동,42.46,6.7393
4월,수요일,10-11시,대전,124.6,15.791
4월,수요일,10-11시,반석,58.94,21.7548
4월,수요일,10-11시,서대전네거리,58.95,8.9412
4월,수요일,10-11시,시청,66.99,12.5087
4월,수요일,10-11시,신흥,17.74,6.7274
4월,수요일,10-11시,오룡,34.2,6.8807
4월,수요일,10-11시,용문,81.07,21.1503
4월,수요일,10-11시,월드컵경기장,25.17,5.7137
4월,수요일,10-11시,월평,33.8,3.5358
4월,수요일,10-11시,유성온천,92.49,9.2421
4월,수요일,10-11시,정부청사,64.86,13.8737
4월,수요일,10-11시,중구청,23.37,4.0053
4월,수요일,10-11시,중앙로,47.32,21.8475
4월,수요일,10-11시,지족,17.13,3.7968
4월,수요일,10-11시,탄방,41.28,2.5568
4월,수요일,10-11시,판암,39.4,8.7197
4월,수요일,10-11시,현충원,26.34,5.1047
4월,수요일,11-12시,갈마,28.2,5.1807
4월,수요일,11-12시,갑천,8.93,1.6028
4월,수요일,11-12시,구암,34.58,14.844
4월,수요일,11-12시,노은,39.37,4.7991
4월,수요일,11-12시,대동,40.8,16.2684
4월,수요일,11-12시,대전,128.25,17.2932
4월,수요일,11-12시,반석,53.51,9.7627
4월,수요일,11-12시,서대전네거리,65.4,6.8046
4월,수요일,11-12시,시청,68.59,7.6951
4월,수요일,11-12시,신흥,17.21,3.8322
4월,수요일,11-12시,오룡,33.75,6.5213
4월,수요일,11-12시,용문,85.1,19.4343
4월,수요일,11-12시,월드컵경기장,26.36,5.5662
4월,수요일,11-12시,월평,33.03,2.7358
4월,수요일,11-12시,유성온천,89.84,9.8647
4월,수요일,11-12시,정부청사,64.83,3.6451
4월,수요일,11-12시,중구청,24.95,3.8673
4월,수요일,11-12시,중앙로,59.52,22.7932
4월,수요일,11-12시,지족,20.04,2.7762
4월,수요일,11-12시,탄방,46.73,9.2475
4월,수요일,11-12시,판암,39.68,6.676
4월,수요일,11-12시,현충원,29.09,5.0895
4월,수요일,12-13시,갈마,30.48,3.0084
4월,수요일,12-13시,갑천,9.64,1.1872
4월,수요일,12-13시,구암,36.32,11.8813
4월,수요일,12-13시,노은,43.78,5.3474
4월,수요일,12-13시,대동,48.78,6.533
4월,수요일,12-13시,대전,130.03,11.6791
4월,수요일,12-13시,반석,62.83,6.0692
4월,수요일,12-13시,서대전네거리,67.81,9.8689
4월,수요일,12-13시,시청,68.68,11.6082
4월,수요일,12-13시,신흥,22.32,3.8749
4월,수요일,12-13시,오룡,36.93,10.2377
4월,수요일,12-13시,용문,88.95,30.1847
4월,수요일,12-13시,월드컵경기장,25.35,5.024
4월,수요일,12-13시,월평,36.67,3.4013
4월,수요일,12-13시,유성온천,99.56,13.2917
4월,수요일,12-13시,정부청사,69.13,9.1672
4월,수요일,12-13시,중구청,27.35,4.3408
4월,수요일,12-13시,중앙로,71.89,16.3929
4월,수요일,12-13시,지족,22.18,1.4101
4월,수요일,12-13시,탄방,41.72,3.4074
4월,수요일,12-13시,판암,48.69,10.9676
4월,수요일,12-13시,현충원,31.95,4.9733
4월,수요일,13-14시,갈마,33.09,4.4623
4월,수요일,13-14시,갑천,10.28,1.2136
4월,수요일,13-14시,구암,38.48,13.6317
4월,수요일,13-14시,노은,53.1,12.1744
4월,수요일,13-14시,대동,48.91,7.4856
4월,수요일,13-14시,대전,135.96,12.2433
4월,수요일,13-14시,반석,76.19,10.4499
4월,수요일,13-14시,서대전네거리,74.7,9.6527
4월,수요일,13-14시,시청,84.9,17.9353
4월,수요일,13-14시,신흥,20.45,2.2242
4월,수요일,13-14시,오룡,44.68,17.3188
4월,수요일,13-14시,용문,93.14,17.8297
4월,수요일,13-14시,월드컵경기장,28.4,6.5532
4월,수요일,13-14시,월평,39.47,4.4617
4월,수요일,13-14시,유성온천,109.39,11.898
4월,수요일,13-14시,정부청사,73.25,10.5497
4월,수요일,13-14시,중구청,29.83,6.0198
4월,수요일,13-14시,중앙로,74.65,12.7701
4월,수요일,13-14시,지족,23.63,5.2388
4월,수요일,13-14시,탄방,50.97,7.2679
4월,수요일,13-14시,판암,47.32,6.4194
4월,수요일,13-14시,현충원,38.33,3.6077
4월,수요일,14-15시,갈마,33.1,3.38
4월,수요일,14-15시,갑천,9.71,1.4456
4월,수요일,14-15시,구암,37.38,11.0038
4월,수요일,14-15시,노은,50.74,9.3558
4월,수요일,14-15시,대동,44.96,5.603
4월,수요일,14-15시,대전,143.74,11.5718
4월,수요일,14-15시,반석,63.43,8.2892
4월,수요일,14-15시,서대전네거리,70.55,4.4754
4월,수요일,14-15시,시청,87.47,10.6406
4월,수요일,14-15시,신흥,18.92,4.631
4월,수요일,14-15시,오룡,38.27,6.8341
4월,수요일,14-15시,용문,94.4,21.9258
4월,수요일,14-15시,월드컵경기장,26.7,4.9563
4월,수요일,14-15시,월평,40.01,2.7209
4월,수요일,14-15시,유성온천,112.38,8.5106
4월,수요일,14-15시,정부청사,73.9,9.5642
4월,수요일,14-15시,중구청,28.72,6.2111
4월,수요일,14-15시,중앙로,77.15,12.3639
4월,수요일,14-15시,지족,22.52,4.5367
4월,수요일,14-15시,탄방,45.63,2.6713
4월,수요일,14-15시,판암,45.85,4.9133
4월,수요일,14-15시,현충원,26.57,11.7879
4월,수요일,15-16시,갈마,38.48,3.9029
4월,수요일,15-16시,갑천,11.21,2.0513
4월,수요일,15-16시,구암,39.44,10.1754
4월,수요일,15-16시,노은,67.13,4.43
4월,수요일,15-16시,대동,60.97,8.5732
4월,수요일,15-16시,대전,155.57,11.7057
4월,수요일,15-16시,반석,81.01,12.4768
4월,수요일,15-16시,서대전네거리,75.59,6.9427
4월,수요일,15-16시,시청,99.14,11.0902
4월,수요일,15-16시,신흥,23.86,8.5479
4월,수요일,15-16시,오룡,44.14,7.2261
4월,수요일,15-16시,용문,92.79,3.7646
4월,수요일,15-16시,월드컵경기장,32.3,3.4448
4월,수요일,15-16시,월평,46.03,3.2438
4월,수요일,15-16시,유성온천,124.81,14.8033
4월,수요일,15-16시,정부청사,87.18,18.7109
4월,수요일,15-16시,중구청,32.72,7.418
4월,수요일,15-16시,중앙로,85.59,13.4663
4월,수요일,15-16시,지족,29.14,6.3001
4월,수요일,15-16시,탄방,54.06,5.8574
4월,수요일,15-16시,판암,55.66,9.3678
4월,수요일,15-16시,현충원,33.57,17.1126
4월,수요일,16-17시,갈마,43.51,8.868
4월,수요일,16-17시,갑천,12.6,1.7075
4월,수요일,16-17시,구암,46.09,10.2206
4월,수요일,16-17시,노은,68.06,8.6111
4월,수요일,16-17시,대동,76.91,20.7363
4월,수요일,16-17시,대전,171.63,23.8081
4월,수요일,16-17시,반석,104.05,14.5576
4월,수요일,16-17시,서대전네거리,94.28,8.3322
4월,수요일,16-17시,시청,118.81,11.1857
4월,수요일,16-17시,신흥,30.24,11.4687
4월,수요일,16-17시,오룡,57.79,7.0196
4월,수요일,16-17시,용문,103.2,9.1051
4월,수요일,16-17시,월드컵경기장,37.24,4.7903
4월,수요일,16-17시,월평,53.17,3.6755
4월,수요일,16-17시,유성온천,143.99,16.1546
4월,수요일,16-17시,정부청사,103.15,36.5149
4월,수요일,16-17시,중구청,36.67,10.4323
4월,수요일,16-17시,중앙로,99.86,17.2085
4월,수요일,16-17시,지족,32.98,3.2286
4월,수요일,16-17시,탄방,60.74,3.5438
4월,수요일,16-17시,판암,64.96,10.256
4월,수요일,16-17시,현충원,43.16,22.0957
4월,수요일,17-18시,갈마,52.04,11.9671
4월,수요일,17-18시,갑천,16.82,1.501
4월,수요일,17-18시,구암,52.22,5.9953
4월,수요일,17-18시,노은,79.57,10.9164
4월,수요일,17-18시,대동,80.26,13.0359
4월,수요일,17-18시,대전,168.99,31.6711
4월,수요일,17-18시,반석,143.52,30.5888
4월,수요일,17-18시,서대전네거리,108.79,15.675
4월,수요일,17-18시,시청,157.0,31.6566
4월,수요일,17-18시,신흥,35.26,11.5142
4월,수요일,17-18시,오룡,67.57,5.0162
4월,수요일,17-18시,용문,117.11,19.2984
4월,수요일,17-18시,월드컵경기장,44.19,4.9925
4월,수요일,17-18시,월평,59.49,5.8192
4월,수요일,17-18시,유성온천,181.04,16.4691
4월,수요일,17-18시,정부청사,144.62,61.0198
4월,수요일,17-18시,중구청,47.55,10.1975
4월,수요일,17-18시,중앙로,118.52,26.1139
4월,수요일,17-18시,지족,41.1,9.8815
4월,수요일,17-18시,탄방,88.05,9.5311
4월,수요일,17-18시,판암,66.47,8.6904
4월,수요일,17-18시,현충원,43.94,17.4202
4월,수요일,18-19시,갈마,69.19,25.5875
4월,수요일,18-19시,갑천,26.64,6.7162
4월,수요일,18-19시,구암,64.7,10.7647
4월,수요일,18-19시,노은,111.48,25.5689
4월,수요일,18-19시,대동,104.81,9.8301
4월,수요일,18-19시,대전,189.17,35.9852
4월,수요일,18-19시,반석,213.99,35.4779
4월,수요일,18-19시,서대전네거리,162.24,42.5839
4월,수요일,18-19시,시청,248.75,71.9285
4월,수요일,18-19시,신흥,57.58,31.758
4월,수요일,18-19시,오룡,138.31,12.5683
4월,수요일,18-19시,용문,186.2,92.8379
4월,수요일,18-19시,월드컵경기장,67.24,10.5301
4월,수요일,18-19시,월평,92.26,15.7905
4월,수요일,18-19시,유성온천,253.59,60.141
4월,수요일,18-19시,정부청사,244.16,149.5228
4월,수요일,18-19시,중구청,72.06,9.2811
4월,수요일,18-19시,중앙로,157.98,16.3988
4월,수요일,18-19시,지족,70.75,25.0151
4월,수요일,18-19시,탄방,147.96,19.731
4월,수요일,18-19시,판암,96.54,25.3573
4월,수요일,18-19시,현충원,51.26,9.4285
4월,수요일,19-20시,갈마,38.77,13.9112
4월,수요일,19-20시,갑천,13.31,5.095
4월,수요일,19-20시,구암,29.87,6.0163
4월,수요일,19-20시,노은,56.3,10.7826
4월,수요일,19-20시,대동,45.32,6.6628
4월,수요일,19-20시,대전,106.31,35.24
4월,수요일,19-20시,반석,86.45,9.7234
4월,수요일,19-20시,서대전네거리,68.72,17.8612
4월,수요일,19-20시,시청,89.77,13.0794
4월,수요일,19-20시,신흥,27.85,15.5338
4월,수요일,19-20시,오룡,39.95,8.2376
4월,수요일,19-20시,용문,109.15,59.1308
4월,수요일,19-20시,월드컵경기장,28.63,5.9217
4월,수요일,19-20시,월평,40.67,5.7952
4월,수요일,19-20시,유성온천,114.24,26.6173
4월,수요일,19-20시,정부청사,68.59,22.4992
4월,수요일,19-20시,중구청,22.08,2.8102
4월,수요일,19-20시,중앙로,71.39,15.334
4월,수요일,19-20시,지족,26.99,2.9693
4월,수요일,19-20시,탄방,55.18,8.755
4월,수요일,19-20시,판암,41.44,12.0046
4월,수요일,19-20시,현충원,18.27,5.6502
4월,수요일,20-21시,갈마,24.5,8.6801
4월,수요일,20-21시,갑천,8.69,2.0545
4월,수요일,20-21시,구암,22.9,2.5889
4월,수요일,20-21시,노은,39.35,3.2236
4월,수요일,20-21시,대동,33.0,7.9514
4월,수요일,20-21시,대전,74.26,20.0925
4월,수요일,20-21시,반석,64.19,10.8974
4월,수요일,20-21시,서대전네거리,49.47,8.6093
4월,수요일,20-21시,시청,73.66,29.7342
4월,수요일,20-21시,신흥,17.84,11.3771
4월,수요일,20-21시,오룡,30.04,5.8333
4월,수요일,20-21시,용문,67.26,13.5904
4월,수요일,20-21시,월드컵경기장,20.83,4.8899
4월,수요일,20-21시,월평,30.57,6.4826
4월,수요일,20-21시,유성온천,87.21,11.0984
4월,수요일,20-21시,정부청사,51.72,18.4245
4월,수요일,20-21시,중구청,18.28,3.3038
4월,수요일,20-21시,중앙로,55.5,23.9148
4월,수요일,20-21시,지족,18.69,2.9976
4월,수요일,20-21시,탄방,32.24,3.844
4월,수요일,20-21시,판암,30.25,10.5591
4월,수요일,20-21시,현충원,15.8,2.7092
4월,수요일,21-22시,갈마,26.13,10.5424
4월,수요일,21-22시,갑천,8.32,3.9009
4월,수요일,21-22시,구암,19.15,7.1932
4월,수요일,21-22시,노은,40.57,2.8868
4월,수요일,21-22시,대동,42.15,9.8182
4월,수요일,21-22시,대전,63.84,19.9504
4월,수요일,21-22시,반석,67.76,18.5013
4월,수요일,21-22시,서대전네거리,44.73,12.6126
4월,수요일,21-22시,시청,69.59,31.2574
4월,수요일,21-22시,신흥,18.08,14.0733
4월,수요일,21-22시,오룡,26.59,9.2113
4월,수요일,21-22시,용문,81.98,19.0564
4월,수요일,21-22시,월드컵경기장,21.3,5.3597
4월,수요일,21-22시,월평,32.19,8.0483
4월,수요일,21-22시,유성온천,86.17,11.8342
4월,수요일,21-22시,정부청사,45.04,11.3026
4월,수요일,21-22시,중구청,19.21,5.9446
4월,수요일,21-22시,중앙로,67.21,59.9488
4월,수요일,21-22시,지족,15.44,4.0178
4월,수요일,21-22시,탄방,38.26,8.831
4월,수요일,21-22시,판암,30.36,19.4365
4월,수요일,21-22시,현충원,13.62,1.4038
4월,수요일,22-23시,갈마,22.29,12.2422
4월,수요일,22-23시,갑천,5.56,3.6406
4월,수요일,22-23시,구암,14.4,6.6758
4월,수요일,22-23시,노은,35.52,2.2812
4월,수요일,22-23시,대동,28.02,15.2525
4월,수요일,22-23시,대전,47.1,24.3187
4월,수요일,22-23시,반석,64.32,23.0424
4월,수요일,22-23시,서대전네거리,39.44,15.756
4월,수요일,22-23시,시청,66.4,39.69
4월,수요일,22-23시,신흥,14.48,10.6546
4월,수요일,22-23시,오룡,21.87,10.2749
4월,수요일,22-23시,용문,46.87,4.6691
4월,수요일,22-23시,월드컵경기장,16.58,9.6298
4월,수요일,22-23시,월평,26.2,8.9599
4월,수요일,22-23시,유성온천,74.51,31.3285
4월,수요일,22-23시,정부청사,31.86,6.8662
4월,수요일,22-23시,중구청,13.7,3.8256
4월,수요일,22-23시,중앙로,38.66,32.3979
4월,수요일,22-23시,지족,13.94,7.4309
4월,수요일,22-23시,탄방,31.64,11.2662
4월,수요일,22-23시,판암,24.0,17.8342
4월,수요일,22-23시,현충원,12.21,4.3329
4월,수요일,23-00시,갈마,13.07,6.6294
4월,수요일,23-00시,갑천,3.63,1.9721
4월,수요일,23-00시,구암,7.95,5.4971
4월,수요일,23-00시,노은,16.75,2.5903
4월,수요일,23-00시,대동,19.0,9.1731
4월,수요일,23-00시,대전,21.97,11.5357
4월,수요일,23-00시,반석,27.03,4.1417
4월,수요일,23-00시,서대전네거리,20.25,6.0291
4월,수요일,23-00시,시청,32.33,13.233
4월,수요일,23-00시,신흥,7.0,6.0432
4월,수요일,23-00시,오룡,12.92,7.7944
4월,수요일,23-00시,용문,28.99,4.8026
4월,수요일,23-00시,월드컵경기장,8.75,6.3539
4월,수요일,23-00시,월평,14.55,7.0596
4월,수요일,23-00시,유성온천,41.4,9.3071
4월,수요일,23-00시,정부청사,12.2,3.2741
4월,수요일,23-00시,중구청,6.55,2.4355
4월,수요일,23-00시,중앙로,17.05,10.7736
4월,수요일,23-00시,지족,8.17,3.8419
4월,수요일,23-00시,탄방,11.84,3.7745
4월,수요일,23-00시,판암,9.12,6.8
4월,수요일,23-00시,현충원,4.46,2.3609
4월,월요일,05-06시,갈마,10.7625,6.2377
4월,월요일,05-06시,갑천,2.775,1.2395
4월,월요일,05-06시,구암,6.675,4.3673
4월,월요일,05-06시,노은,6.3875,2.943
4월,월요일,05-06시,대동,10.7875,8.1106
4월,월요일,05-06시,대전,23.2875,20.6867
4월,월요일,05-06시,반석,11.2375,3.9964
4월,월요일,05-06시,서대전네거리,15.4,8.9892
4월,월요일,05-06시,시청,10.5625,1.8708
4월,월요일,05-06시,신흥,7.8,6.2133
4월,월요일,05-06시,오룡,11.25,7.1708
4월,월요일,05-06시,용문,15.0125,12.3451
4월,월요일,05-06시,월드컵경기장,4.0625,1.8814
4월,월요일,05-06시,월평,8.475,6.1472
